"county_fips","pop_hs_less","pop_hs","pop_college","pop_bs_more","pct_pop_hs_less","pct_pop_hs","pct_pop_college","pct_pop_bs_more","pop_poverty","pct_pop_poverty","med_house_inc","unemploy_rate","pop_labor_force","pop_employed","pop_unemployed"
30085,856,2244,2267,1110,13.2,34.6,35,17.1,2763,25.4,40179,4.6,4461,4257,204
30087,744,1855,2139,1041,12.9,32.1,37,18,1523,17,57674,5.3,3893,3687,206
30089,942,3757,2592,1505,10.7,42.7,29.5,17.1,1871,16,39861,6.4,4765,4461,304
30091,195,750,1009,604,7.6,29.3,39.4,23.6,366,10.9,51690,2.4,1769,1727,42
30093,1911,7910,7429,6177,8.2,33.8,31.7,26.4,5697,16.7,47302,4,17238,16546,692
30095,344,2414,2281,1704,5.1,35.8,33.8,25.3,766,8.1,66226,3.4,4932,4764,168
30097,131,993,872,684,4.9,37.1,32.5,25.5,364,10,52747,3,1772,1718,54
30099,326,1358,1487,1024,7.8,32.4,35.4,24.4,941,15.8,48368,3.4,2702,2611,91
30101,530,1396,1128,518,14.8,39.1,31.6,14.5,640,15.1,46326,2.6,2120,2064,56
30103,33,203,200,134,5.8,35.6,35.1,23.5,77,11.4,50774,3,337,327,10
30105,327,1989,1890,1108,6.2,37.4,35.6,20.9,1007,13.7,48390,3.1,4129,4003,126
30107,289,504,353,283,20.2,35.3,24.7,19.8,411,19,38449,5,782,743,39
30109,102,328,209,168,12.6,40.6,25.9,20.8,121,12,49532,3.4,464,448,16
30111,6751,32637,34929,33325,6.3,30.3,32.4,31,17150,10.9,59975,3.3,81269,78554,2715
30113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31000,110739,326549,415959,389216,8.9,26.3,33.5,31.3,205393,11,59724,2.8,1020197,991688,28509
31001,2051,5718,7564,5081,10,28,37.1,24.9,3558,11.8,55167,2.9,16547,16072,475
31003,334,1458,1782,844,7.6,33,40.3,19.1,788,12.6,55371,2.4,3574,3489,85
31005,16,74,112,78,5.7,26.4,40,27.9,60,12.9,46862,5,219,208,11
31007,15,150,242,106,2.9,29.2,47.2,20.7,91,12.5,53865,3.4,381,368,13
31009,13,112,147,80,3.7,31.8,41.8,22.7,77,16.2,44467,4.6,262,250,12
31011,214,1262,1443,756,5.8,34.3,39.3,20.6,470,9.2,51911,2.2,2922,2857,65
31013,621,2523,3001,1363,8.3,33.6,40,18.2,1454,13.7,57952,2.8,5399,5250,149
31015,82,629,522,275,5.4,41.7,34.6,18.2,264,13.9,42431,3,1083,1051,32
31017,180,918,709,445,8,40.8,31.5,19.8,369,12.5,46191,3.3,1392,1346,46
31019,2090,7469,10039,10437,7,24.9,33.4,34.7,5068,10.7,59193,2.3,27695,27046,649
31021,444,1720,1640,841,9.6,37,35.3,18.1,688,10.8,57548,3.3,3465,3349,116
31023,438,2100,1926,1108,7.9,37.7,34.6,19.9,717,9.1,57208,2.3,4533,4428,105
31025,896,5272,6612,4824,5.1,29.9,37.6,27.4,1898,7.4,75177,3,13275,12882,393
31027,428,2025,2177,1115,7.4,35.2,37.9,19.4,720,8.7,64570,2.3,4459,4355,104
31029,307,679,1148,560,11.4,25.2,42.6,20.8,370,9.5,54866,2.2,2268,2219,49
31031,364,1360,1558,883,8.7,32.7,37.4,21.2,693,12.2,49782,2.1,3375,3303,72
31033,457,1927,2640,1783,6.7,28.3,38.8,26.2,1035,11.3,53132,2.8,4731,4598,133
31035,396,1390,1680,779,9.3,32.7,39.6,18.4,671,11,56259,3.1,3239,3139,100
31037,1971,1958,1728,963,29.8,29.6,26.1,14.5,1120,10.4,55787,2.3,5556,5427,129
31039,771,2205,1713,1419,12.6,36.1,28,23.2,778,8.9,59219,2.5,4713,4597,116
31041,536,2386,3025,1570,7.1,31.7,40.2,20.9,1274,12,49995,2.1,6425,6289,136
31043,3156,4524,3183,1555,25.4,36.4,25.6,12.5,2455,12.4,55522,3.5,10777,10404,373
31045,255,1286,1849,1987,4.7,23.9,34.4,37,1360,17.1,47487,2.7,5040,4905,135
31047,3384,4906,4631,2397,22.1,32,30.2,15.6,2824,12.1,56818,2.8,12934,12578,356
31049,141,462,562,219,10.2,33.4,40.6,15.8,214,11.8,47097,3,974,945,29
31051,444,1410,1238,798,11.4,36.2,31.8,20.5,544,9.7,54635,3,3046,2955,91
31053,2626,8926,8482,4563,10.7,36.3,34.5,18.6,3484,9.8,51682,2.7,19361,18832,529
31055,35961,76856,107561,140449,10,21.3,29.8,38.9,64276,11.6,64580,3.1,293923,284929,8994
31057,241,297,536,259,18.1,22.3,40.2,19.4,245,14,48574,2.2,1161,1135,26
31059,331,1477,1471,815,8.1,36.1,35.9,19.9,474,8.9,56697,2.5,3159,3081,78
31061,164,796,909,372,7.3,35.5,40.6,16.6,398,13.4,48778,3,1468,1424,44
31063,82,543,798,356,4.6,30.5,44.9,20,351,14.2,43650,2.5,1506,1468,38
31065,388,1126,1234,642,11.4,33.2,36.4,18.9,579,12.6,49685,2.6,2627,2560,67
31067,1571,5384,5249,3096,10.3,35.2,34.3,20.2,2364,11.2,49931,3.2,10916,10571,345
31069,97,447,528,356,6.8,31.3,37,24.9,283,15.1,39192,2.3,1192,1164,28
31071,56,439,623,319,3.9,30.5,43.4,22.2,253,13.1,46245,2.4,1173,1145,28
31073,65,532,519,400,4.3,35.1,34.2,26.4,178,9.1,59722,2.5,1064,1037,27
31075,16,183,170,124,3.2,37.1,34.5,25.2,70,10.6,56724,2.6,416,405,11
31077,106,567,715,292,6.3,33.8,42.6,17.4,294,12.8,45221,2.6,1214,1182,32
31079,6026,12202,12887,8235,15.3,31,32.7,20.9,7839,13,53792,3.2,31628,30629,999
31081,334,1919,2367,1624,5.3,30.7,37.9,26,593,6.5,60608,2.5,4682,4566,116
31083,243,711,967,522,9.9,29.1,39.6,21.4,371,11.1,49321,2.3,1772,1731,41
31085,82,185,302,126,11.8,26.6,43.5,18.1,148,16.2,47047,2.2,595,582,13
31087,148,764,746,380,7.3,37.5,36.6,18.6,424,15.3,43880,3.4,1252,1210,42
31089,518,2333,2724,1504,7.3,33,38.5,21.2,1210,12.1,55965,2.6,5725,5579,146
31091,33,177,179,122,6.5,34.6,35,23.9,55,8.3,46220,3.7,401,386,15
31093,319,1663,1556,914,7.2,37.4,35,20.5,650,10.2,52292,3,3316,3216,100
31095,451,2056,1854,789,8.8,39.9,36,15.3,821,11.8,47075,2.5,4155,4052,103
31097,521,1588,1052,602,13.8,42.2,28,16,563,13.8,52401,3.6,2074,2000,74
31099,172,1523,1748,1010,3.9,34.2,39.3,22.7,591,9.2,64456,2.1,3743,3666,77
31101,531,1910,2323,1241,8.8,31.8,38.7,20.7,949,11.9,52086,3,4548,4412,136
31103,26,196,203,126,4.7,35.6,36.8,22.9,148,18.3,48429,2.2,586,573,13
31105,301,887,960,478,11.5,33.8,36.6,18.2,443,12.5,46986,2.6,2016,1963,53
31107,519,1954,2128,1273,8.8,33.3,36.2,21.7,1098,13.4,47906,3,4635,4494,141
31109,12495,42019,62851,74339,6.5,21.9,32.8,38.8,37583,12.4,58618,2.5,173384,168976,4408
31111,1642,7268,9973,5364,6.8,30,41.1,22.1,3472,10.1,56803,3,18306,17763,543
31113,43,164,263,115,7.4,28,45,19.7,69,9.3,55531,2.8,469,456,13
31115,10,163,181,107,2.2,35.4,39.3,23.2,105,17.1,47797,3,395,383,12
31117,37,84,133,84,10.9,24.9,39.3,24.9,57,11.6,53207,2.5,440,429,11
31119,2260,7034,8494,5147,9.9,30.7,37,22.4,3992,11.7,55226,2.5,19398,18914,484
31121,332,1814,2396,954,6,33,43.6,17.4,811,10.7,56493,2.8,4053,3940,113
31123,450,1108,1198,611,13.4,32.9,35.6,18.1,669,14.5,49151,2.7,2599,2530,69
31125,213,915,880,496,8.5,36.5,35.1,19.8,401,11.7,47279,2.4,2026,1977,49
31127,320,1447,1542,1292,7,31.4,33.5,28.1,824,12.7,52069,3.4,3608,3484,124
31129,235,1200,1078,595,7.6,38.6,34.7,19.1,455,11,46954,2.6,2388,2325,63
31131,924,3956,3633,2368,8.5,36.4,33.4,21.8,1464,9.4,60734,2.8,8134,7904,230
31133,230,783,598,342,11.8,40.1,30.6,17.5,357,13.8,45487,2.5,1472,1435,37
31135,220,521,789,533,10.7,25.3,38.2,25.8,297,10.3,57251,1.9,1808,1773,35
31137,396,1994,2235,1617,6.3,31.9,35.8,25.9,828,9.5,59003,2.2,4903,4793,110
31139,254,1673,1852,1082,5.2,34.4,38.1,22.3,690,9.8,57367,2.6,4089,3983,106
31141,2463,6665,7768,4822,11.3,30.7,35.8,22.2,2789,8.5,63656,2.6,17328,16870,458
31143,294,1207,1387,771,8,33,37.9,21.1,441,8.5,59815,2.3,2902,2834,68
31145,580,2331,3066,1387,7.9,31.7,41.6,18.8,1135,11,49034,2.4,5826,5689,137
31147,396,2071,2282,1060,6.8,35.7,39.3,18.2,1004,13,47573,3,4231,4105,126
31149,50,384,346,206,5.1,38.9,35.1,20.9,194,14.6,48260,2.4,906,884,22
31151,1382,3097,3053,1255,15.7,35.2,34.7,14.3,1649,12.4,54569,3,7441,7217,224
31153,5401,23961,38715,45557,4.8,21.1,34.1,40.1,10399,5.7,79358,2.7,94057,91558,2499
31155,1035,4253,5370,3620,7.2,29.8,37.6,25.4,1637,7.8,67897,2.7,10948,10650,298
31157,3016,7002,8777,5412,12.5,28.9,36.3,22.4,5021,14.3,50247,3.2,18422,17831,591
31159,643,2916,4119,3165,5.9,26.9,38,29.2,1155,7.2,71024,2.6,8730,8505,225
31161,354,1266,1202,873,9.6,34.3,32.5,23.6,834,16.5,43819,2.6,2690,2621,69
31163,157,865,804,405,7,38.8,36,18.2,417,14,47499,2.6,1701,1656,45
31165,60,278,320,239,6.7,31,35.7,26.6,198,16.7,50861,2.6,743,724,19
31167,286,1314,1791,676,7,32.3,44,16.6,446,7.5,66228,2.5,3468,3383,85
31169,267,1280,1369,721,7.3,35.2,37.6,19.8,528,10.8,51299,2.2,2866,2802,64
31171,35,137,183,112,7.5,29.3,39.2,24,107,15,48275,3,440,427,13
31173,480,1272,1470,646,12.4,32.9,38,16.7,1725,23.9,45405,4,2968,2848,120
31175,225,1083,996,681,7.5,36.3,33.4,22.8,511,12.4,48604,2.9,2084,2024,60
31177,589,4267,4761,4175,4.3,30.9,34.5,30.3,1423,6.9,77838,2.8,11209,10894,315
31179,224,1359,1916,1841,4.2,25.4,35.9,34.5,1177,13.9,55970,2.4,5665,5529,136
31181,194,868,862,562,7.8,34.9,34.7,22.6,450,13.2,45058,2.8,1645,1599,46
31183,31,220,280,111,4.8,34.3,43.6,17.3,112,14,53369,2.5,562,548,14
31185,584,2746,3364,2618,6.3,29.5,36.1,28.1,1255,9.7,61478,2.5,7309,7127,182
32000,274163,563229,678710,485348,13.7,28.1,33.9,24.2,391347,13.1,58740,4.6,1500377,1431959,68418
32001,1492,5327,6767,2880,9.1,32.4,41.1,17.5,2756,11.4,58429,3.9,11214,10778,436
32003,208782,415643,483389,347159,14.3,28.6,33.2,23.9,307977,14,57155,4.8,1098114,1045471,52643
32005,2284,8797,14903,10552,6.3,24.1,40.8,28.9,3457,7.2,70495,4.3,22882,21889,993
32007,4906,9833,12408,6055,14.8,29.6,37.4,18.2,4276,8.3,79134,3.3,27148,26260,888
32009,94,325,223,127,12.2,42.3,29,16.5,119,14.4,50179,4.8,433,412,21
32011,90,516,563,155,6.8,39,42.5,11.7,189,9.5,70036,2.7,1064,1035,29
32013,1803,3775,3632,1789,16.4,34.3,33,16.3,1977,11.9,72873,3.4,8170,7894,276
32015,558,1428,1280,427,15.1,38.7,34.7,11.6,616,11.1,79278,3.7,3151,3034,117
32017,540,1225,1317,665,14.4,32.7,35.1,17.7,655,13.4,55504,4.5,2088,1995,93
32019,4907,12395,15496,5329,12.9,32.5,40.6,14,5803,10.5,59732,5.4,22467,21255,1212
32021,432,1228,1207,482,12.9,36.7,36,14.4,941,21.1,44438,5.5,1929,1823,106
32023,4816,12475,12639,3890,14.2,36.9,37.4,11.5,6725,15.2,47031,5.7,16801,15841,960
32027,945,1740,1712,762,18.3,33.7,33.2,14.8,889,18.3,42522,4.1,2586,2480,106
32029,162,942,1136,902,5.2,30,36.2,28.7,306,7.6,68236,4.4,2005,1916,89
32031,36417,74194,105108,94467,11.7,23.9,33.9,30.5,47627,10.4,63636,3.6,250005,240941,9064
32033,996,2681,2336,1053,14.1,37.9,33.1,14.9,1082,13.3,58942,3.7,4604,4434,170
32510,4939,10705,14594,8654,12.7,27.5,37.5,22.3,5952,11.3,56382,4.7,25718,24502,1216
33000,67607,263005,274078,347425,7.1,27.6,28.8,36.5,100076,7.6,75322,2.5,761752,742512,19240
33001,3336,12773,14160,14527,7.4,28.5,31.6,32.4,4149,6.9,64777,2.5,31291,30503,788
33003,2286,11072,11220,12435,6.2,29.9,30.3,33.6,4358,9,59413,2.5,23607,23009,598
33005,3713,16625,15407,17288,7,31.3,29.1,32.6,7307,10.2,60251,2.5,41020,39990,1030
33007,2779,9801,7447,4415,11.4,40.1,30.5,18.1,3828,13.1,44259,3.2,14606,14139,467
33009,4538,16968,15927,25442,7.2,27,25.3,40.5,7427,9,65163,2.1,49592,48560,1032
33011,23576,75884,81270,107563,8.2,26.3,28.2,37.3,30147,7.4,78714,2.6,236915,230692,6223
33013,6698,29457,32092,37668,6.3,27.8,30.3,35.6,10149,7,74351,2.2,82759,80927,1832
33015,11565,55297,63927,89911,5.2,25.1,29,40.7,16270,5.3,93645,2.8,185379,180279,5100
33017,6270,23287,24040,29644,7.5,28,28.9,35.6,11673,9.7,69919,2.3,73309,71633,1676
33019,2846,11841,8588,8532,8.9,37.2,27,26.8,4768,11.2,60034,2.1,23272,22779,493
34000,641113,1683568,1420805,2384056,10.5,27.5,23.2,38.9,831386,9.5,81777,4.1,4422942,4239567,183375
34001,24304,59511,50832,50736,13.1,32.1,27.4,27.4,33167,12.8,60826,5.9,118969,111968,7001
34003,50921,153824,133974,316107,7.8,23.5,20.5,48.3,63403,6.8,100181,3.4,472001,455773,16228
34005,20101,88538,87027,117276,6.4,28.3,27.8,37.5,26786,6.2,84470,3.8,227445,218877,8568
34007,40216,104485,92295,110463,11.6,30.1,26.6,31.8,64417,12.9,67135,4.6,249945,238357,11588
34009,6156,22758,18982,21980,8.8,32.6,27.2,31.5,9325,10.3,62175,8.4,45785,41945,3840
34011,22944,40015,25708,15244,22.1,38.5,24.7,14.7,21430,15.2,51790,6.5,64289,60128,4161
34013,75835,149777,121387,185092,14.3,28.1,22.8,34.8,116246,14.9,62875,5.2,364346,345495,18851
34015,14261,65856,55882,63633,7.1,33,28,31.9,21869,7.6,81315,4.2,147175,140940,6235
34017,75223,122015,83820,194212,15.8,25.7,17.6,40.9,95704,14.3,73337,3.9,357639,343787,13852
34019,4335,18755,19362,45980,4.9,21.2,21.9,52,5317,4.4,112335,3.3,63020,60971,2049
34021,29717,60605,53403,103968,12,24.5,21.6,42,38279,10.9,79979,3.7,196494,189277,7217
34023,57848,146032,121282,242021,10.2,25.7,21.4,42.7,65823,8.2,87666,3.6,435053,419262,15791
34025,29723,104602,105350,195373,6.8,24,24.2,44.9,41380,6.7,99223,3.7,323106,311236,11870
34027,19588,69634,70935,184984,5.7,20.2,20.6,53.6,22980,4.7,112396,3.3,252984,244696,8288
34029,33410,138021,117036,118698,8.2,33.9,28.7,29.2,57366,9.7,68483,4.3,266971,255456,11515
34031,55296,113580,70711,93486,16.6,34.1,21.2,28.1,67374,13.6,71959,5.1,239206,227001,12205
34033,5464,16680,12839,9271,12.3,37.7,29,20.9,6891,11.2,64524,5.4,28795,27226,1569
34035,12158,45738,46127,124687,5.3,20,20.2,54.5,16112,4.9,119731,3.4,169129,163318,5811
34037,5291,31645,28717,35257,5.2,31.4,28.5,34.9,7233,5.2,92284,4,72560,69689,2871
34039,51661,107744,84165,131578,13.8,28.7,22.4,35.1,43279,7.8,80737,4.3,272683,260935,11748
34041,6661,23753,20971,24010,8.8,31.5,27.8,31.8,7006,6.7,77571,3.8,55348,53230,2118
35000,205558,368487,442039,378196,14.7,26.4,31.7,27.1,386739,18.8,47405,4.9,940359,893823,46536
35001,51916,107599,146410,157155,11.2,23.2,31.6,33.9,109959,16.5,51372,4.5,329380,314530,14850
35003,180,1269,852,656,6.1,42.9,28.8,22.2,827,23.3,34777,6.4,1117,1045,72
35005,9090,11515,13432,7350,22,27.8,32.5,17.8,11872,18.9,43527,4.9,27137,25818,1319
35006,3154,5763,6786,2433,17.4,31.8,37.4,13.4,6910,28.6,38097,6.3,8927,8366,561
35007,984,2986,3276,1870,10.8,32.8,35.9,20.5,2315,19.8,41592,4.9,5480,5209,271
35009,5220,8412,10943,6049,17,27.5,35.7,19.8,8239,17.2,47202,4.1,21629,20751,878
35011,182,526,487,130,13.7,39.7,36.8,9.8,361,20.4,35087,4.6,768,733,35
35013,26731,29324,37946,35624,20.6,22.6,29.3,27.5,52914,24.9,38409,5.7,96769,91299,5470
35015,5740,13656,11718,5904,15.5,36.9,31.7,15.9,8981,15.7,58320,3.3,31376,30331,1045
35017,2578,5107,6860,5461,12.9,25.5,34.3,27.3,5535,20.7,38341,4.9,12248,11647,601
35019,677,1412,881,391,20.1,42,26.2,11.6,915,24.3,29515,5.5,1624,1534,90
35021,46,126,118,93,12,32.9,30.8,24.3,109,16.7,37544,5.3,283,268,15
35023,640,1035,961,435,20.8,33.7,31.3,14.2,1070,25.7,39882,3.8,2190,2106,84
35025,11365,13575,11537,5470,27.1,32.4,27.5,13,10813,16.1,51656,4.1,29873,28642,1231
35027,1240,4258,4848,4290,8.5,29.1,33.1,29.3,3166,16.4,45095,4.6,8702,8306,396
35028,283,1289,2803,8676,2.2,9.9,21.5,66.5,733,3.9,124947,3.4,9098,8790,308
35029,4885,4983,3770,1895,31.4,32.1,24.3,12.2,6364,27.2,30570,11.9,10107,8904,1203
35031,10825,14797,13210,5088,24.6,33.7,30.1,11.6,23092,32.3,33976,7.1,23810,22111,1699
35033,274,1146,1493,366,8.4,34.9,45.5,11.2,1053,23.5,34491,6.1,2266,2127,139
35035,7095,11741,16087,8179,16.5,27.2,37.3,19,13074,20.3,42701,4.9,24601,23398,1203
35037,1018,2365,1611,940,17.2,39.9,27.1,15.8,1975,24.1,33085,4.8,3202,3047,155
35039,3669,8328,9727,4923,13.8,31.3,36.5,18.5,8498,22,41511,5.2,16670,15802,868
35041,2085,3236,2841,2735,19.1,29.7,26.1,25.1,3979,22.6,41700,4.3,7875,7533,342
35043,9921,23979,33288,28771,10.3,25,34.7,30,18215,12.6,57036,5,64633,61416,3217
35045,12887,25023,31215,12385,15.8,30.7,38.3,15.2,28486,23.1,46578,5.8,52537,49508,3029
35047,3658,5121,6274,4418,18.8,26.3,32.2,22.7,7479,28.2,35292,5.9,10939,10289,650
35049,12151,25183,27521,44908,11.1,22.9,25.1,40.9,17972,12.2,60187,4.1,73974,70909,3065
35051,1322,2462,3100,1771,15.3,28.4,35.8,20.5,2739,25.7,31741,7.1,4097,3808,289
35053,2291,3981,2352,2323,20.9,36.4,21.5,21.2,4767,29.6,33989,5.3,6455,6112,343
35055,2610,6295,8333,6714,10.9,26.3,34.8,28,6955,21.4,38405,6.5,14985,14010,975
35057,1540,3982,3653,1694,14.2,36.6,33.6,15.6,3763,25.2,39123,7.6,5603,5176,427
35059,616,1295,774,389,20,42.1,25.2,12.7,701,20.4,40426,3.3,1773,1714,59
35061,8685,16718,16932,8710,17,32.8,33.2,17.1,12908,17.3,46365,5.5,30234,28584,1650
36000,1839849,3556251,3322104,4888138,13.5,26.1,24.4,35.9,2603303,13.7,67648,4.1,9574706,9181058,393648
36001,15030,49310,55746,84423,7.3,24.1,27.3,41.3,32888,11.3,64536,3.7,158835,152991,5844
36003,3023,11052,9978,6102,10,36.7,33.1,20.2,7161,17,46262,5.6,19461,18365,1096
36005,258956,255427,226620,183134,28,27.6,24.5,19.8,380470,27.3,38566,5.7,605864,571545,34319
36007,12313,40079,40084,36474,9.5,31.1,31.1,28.3,31406,17.3,50928,4.9,84592,80477,4115
36009,6110,20869,15915,10136,11.5,39.4,30,19.1,12711,17.1,48017,5.3,34020,32200,1820
36011,6812,18306,18015,12393,12.3,33,32.4,22.3,9509,13,52945,4.5,35954,34344,1610
36013,9985,32222,28129,19522,11.1,35.9,31.3,21.7,22426,18.3,45689,5,54993,52227,2766
36015,5789,21581,18254,14297,9.7,36,30.5,23.9,10856,13.5,52565,4.7,35373,33724,1649
36017,4076,13439,10628,6315,11.8,39,30.8,18.3,7023,15.1,50312,4.7,22416,21369,1047
36019,6658,20505,15203,12588,12.1,37.3,27.7,22.9,9779,13.2,55517,4.4,36428,34831,1597
36021,4392,13918,13036,14260,9.6,30.5,28.6,31.3,6828,11.7,64916,3.3,31426,30383,1043
36023,2800,9850,9406,8106,9.3,32.7,31.2,26.9,7426,16.9,51751,5.1,22927,21762,1165
36025,3875,12386,9409,7218,11.8,37.7,28.6,21.9,6746,15.9,47382,4.8,19244,18316,928
36027,19326,53655,59529,71955,9.5,26.2,29.1,35.2,25387,9.2,79604,3.7,143934,138629,5305
36029,55426,178600,193051,216636,8.6,27.7,30,33.7,122204,13.7,56375,4.4,443446,423872,19574
36031,2546,9451,8814,7920,8.9,32.9,30.7,27.6,4150,11.7,54376,4.9,17078,16244,834
36033,4702,13421,10631,6934,13.2,37.6,29.8,19.4,7404,16.7,48722,5.2,19647,18633,1014
36035,4872,13795,13080,6853,12.6,35.7,33.9,17.8,6830,13,51388,5.1,22877,21711,1166
36037,3277,15105,13992,8891,7.9,36.6,33.9,21.5,5494,9.9,58925,4.2,29796,28551,1245
36039,4523,13526,9555,7823,12.8,38.2,27,22.1,5789,13,54514,4.5,20735,19800,935
36041,617,1007,1231,681,17.4,28.5,34.8,19.3,404,9.1,59020,6.8,2296,2139,157
36043,4407,16236,14013,9188,10.1,37,32,21,8176,13.5,53168,4.9,27990,26616,1374
36045,6457,24590,25207,16115,8.9,34,34.8,22.3,12996,12.3,52798,5.6,44691,42181,2510
36047,326469,455299,347052,648461,18.4,25.6,19.5,36.5,483632,18.9,60862,4.2,1211721,1160501,51220
36049,1869,8469,5039,2996,10.2,46.1,27.4,16.3,3177,12.2,52660,5.5,11677,11030,647
36051,4403,14037,13414,10833,10.3,32.9,31.4,25.4,7173,12.5,61027,4.3,30827,29494,1333
36053,4215,16311,14469,12911,8.8,34,30.2,27,7121,10.8,59114,4.8,32630,31066,1564
36055,49470,122362,146393,192281,9.7,24,28.7,37.7,103620,14.4,60240,4.3,362858,347399,15459
36057,4852,12028,11357,5976,14.2,35.2,33.2,17.5,7694,15.8,43799,5.1,22436,21281,1155
36059,82341,216539,216643,425087,8.8,23,23,45.2,77883,5.8,115301,3.5,707875,682848,25027
36061,162237,155048,171461,758325,13,12.4,13.7,60.8,245347,15.6,84610,3.7,919101,885351,33750
36063,13257,51509,50042,35799,8.8,34.2,33.2,23.8,26833,13,55013,5.2,99138,93941,5197
36065,18190,52346,49428,39315,11.4,32.9,31,24.7,32150,14.8,54096,4.4,101729,97231,4498
36067,29342,79760,94637,111919,9.3,25.3,30,35.5,61143,13.7,59786,4,220771,211945,8826
36069,5046,20535,24679,26474,6.6,26.8,32.2,34.5,9077,8.5,62930,3.9,55149,52977,2172
36071,24774,71452,72901,71791,10.3,29.7,30.3,29.8,42664,11.5,75048,3.9,182241,175086,7155
36073,3821,11503,9601,4707,12.9,38.8,32.4,15.9,4819,12.6,52658,4.9,17616,16746,870
36075,9804,30175,25276,14894,12.2,37.6,31.5,18.6,18209,16.1,53745,5.5,52824,49932,2892
36077,3497,12780,11305,12325,8.8,32,28.3,30.9,6881,12.5,54321,4.3,28170,26945,1225
36079,4951,18926,18394,28027,7,26.9,26.2,39.9,5863,6,100887,3.7,51085,49199,1886
36081,303881,454105,369271,518999,18.5,27.6,22.4,31.5,261819,11.6,68432,3.6,1162225,1120459,41766
36083,9302,32314,35983,33483,8.4,29.1,32.4,30.1,17059,11.1,71084,3.9,81358,78192,3166
36085,37675,101738,81014,108326,11.5,30.9,24.6,33,55217,11.7,79719,4.1,220621,211509,9112
36087,24580,45768,50529,82632,12.1,22.5,24.8,40.6,44728,13.9,88960,3.7,154676,148901,5775
36089,8100,26522,20259,16975,11.3,36.9,28.2,23.6,14677,15.1,49356,5.6,43515,41067,2448
36091,9508,39539,45544,66902,5.9,24.5,28.2,41.4,14319,6.3,83210,3.5,118982,114795,4187
36093,10381,31383,31616,33580,9.7,29.3,29.6,31.4,17062,11.3,63297,4,76303,73240,3063
36095,2306,8205,6748,4951,10.4,36.9,30.4,22.3,3532,11.8,57757,4.8,14774,14062,712
36097,1414,4824,4025,2937,10.7,36.5,30.5,22.3,2392,13.5,50190,5.1,8268,7845,423
36099,3612,8665,7345,5181,14.6,34.9,29.6,20.9,4000,12.6,54184,3.9,16087,15465,622
36101,6811,25439,20090,15729,10,37.4,29.5,23.1,12069,12.8,54862,4.9,42816,40710,2106
36103,98607,287538,276327,366348,9.6,27.9,26.9,35.6,105578,7.3,100075,3.9,777784,747832,29952
36105,7344,17834,15609,12314,13.8,33.6,29.4,23.2,11834,16.2,51985,4.1,35947,34475,1472
36107,3192,12549,10149,8849,9.2,36.1,29.2,25.5,4912,10.2,60309,4.4,22772,21773,999
36109,3447,11592,13231,31512,5.8,19.4,22.1,52.7,15146,16.8,57383,3.6,50112,48283,1829
36111,12295,38655,37135,41847,9.5,29.8,28.6,32.2,24389,14.3,63073,3.9,88712,85260,3452
36113,3989,15212,14250,14339,8.3,31.8,29.8,30,6859,10.8,56694,4.6,31709,30236,1473
36115,5519,17111,13058,9151,12.3,38.2,29.1,20.4,6637,11.4,55913,4.1,28164,26999,1165
36117,6738,22077,20784,14229,10.6,34.6,32.6,22.3,8511,9.6,61118,4.2,43877,42054,1823
36119,81329,130268,133464,320897,12.2,19.6,20,48.2,78572,8.3,94521,3.9,484256,465428,18828
36121,3022,11861,9440,4821,10.4,40.7,32.4,16.5,3627,9.9,57709,4.6,18093,17255,838
36123,2287,5643,4616,4051,13.8,34,27.8,24.4,3014,12.7,51089,3.8,11783,11336,447
37000,869866,1780253,2132449,2099206,12.6,25.9,31,30.5,1422154,14.1,53922,3.9,4981834,4787320,194514
37001,15629,29784,36737,25881,14.5,27.6,34,24,21661,13.5,50480,3.7,80583,77625,2958
37003,4924,10321,7551,3930,18.4,38.6,28.3,14.7,4653,13,49138,3.2,18023,17453,570
37005,1926,2430,2513,1374,23.4,29.5,30.5,16.7,2060,18.7,39735,4.5,4305,4111,194
37007,3522,7504,5336,1730,19.5,41.5,29.5,9.6,4680,20.5,38023,4.5,10407,9942,465
37009,3187,6534,6663,3848,15.8,32.3,32.9,19,4542,16.9,41864,3.6,12750,12292,458
37011,2325,3900,4198,2701,17.7,29.7,32,20.6,2542,16.8,41701,3.6,7639,7361,278
37013,4188,11331,11660,6533,12.4,33.6,34.6,19.4,8429,18.1,46411,4.6,19739,18839,900
37015,3095,5529,3966,1945,21.3,38,27.3,13.4,4172,23.5,35433,4.9,7832,7445,387
37017,4798,8075,7640,3636,19.9,33.4,31.6,15.1,9542,29.1,36976,5.3,14418,13659,759
37019,9523,28379,32838,28368,9.6,28.6,33.1,28.6,14203,10.5,60163,5.2,52867,50144,2723
37021,16793,43596,52790,72933,9,23.4,28.4,39.2,28859,11.5,53960,3,139319,135185,4134
37023,12258,19602,21751,10663,19.1,30.5,33.8,16.6,12278,14,44946,3.6,40579,39133,1446
37025,13302,33485,44796,41472,10,25.2,33.7,31.2,18839,9,69297,3.6,106601,102807,3794
37027,11913,19103,18775,8965,20.3,32.5,32,15.3,12830,15.9,43328,3.8,36595,35193,1402
